Value,ID,Channel,Folder 1,Filename
1.047421598,87,174Yb_UqCRC2,C02,174Yb_UqCRC2
0.835116218,88,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.119335202,89,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.495318,90,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.507062757,91,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.434324494,92,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.03360706,93,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.333196845,94,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.471723595,95,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.409771992,96,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.011159563,97,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.41675622,98,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.453027219,99,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.044860788,100,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.208410089,101,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.342897596,102,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.548263342,103,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.44178317,104,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.010380224,105,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.597636622,106,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.446507727,107,174Yb_UqCRC2,C02,174Yb_UqCRC2
0.988281554,108,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.547487896,109,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.466159544,110,174Yb_UqCRC2,C02,174Yb_UqCRC2
0.945069659,111,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.493517894,112,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.408677423,113,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.51296178,114,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.637186794,115,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.606387588,116,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.581054458,117,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.428877959,118,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.510608158,119,174Yb_UqCRC2,C02,174Yb_UqCRC2
0.916207851,120,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.057509737,121,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.703563345,122,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.413091262,123,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.536784647,124,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.126471093,125,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.425426288,126,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.430035921,127,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.738740102,128,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.323948802,129,174Yb_UqCRC2,C02,174Yb_UqCRC2
1.471786004,130,174Yb_UqCRC2,C02,174Yb_UqCRC2
0.13312355,1,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.134912592,2,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.15603082,3,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.137837415,4,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.126713339,5,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.136447444,6,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.131362627,7,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138783291,8,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.112948061,9,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.135232309,10,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.128933542,11,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.126326959,12,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.14232712,13,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.139228099,14,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.114408353,15,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.144485756,16,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140013874,17,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.125175405,18,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.142691588,19,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.135431494,20,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.147879974,21,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.175479563,22,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.144387358,23,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.127634939,24,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.12592612,25,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.122981003,26,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.126269658,27,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.116037713,28,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.161802667,29,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.151620167,30,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.150142337,31,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.115589641,32,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.127913028,33,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.152973885,34,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.133594279,35,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.12959217,36,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.118870118,37,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.15049012,38,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.14577753,39,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138765793,40,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.132927281,41,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.108275001,42,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138031838,43,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.126006446,44,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.152667174,45,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.143298591,46,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.144614769,47,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.121857968,48,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.129839411,49,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.10731635,50,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.118834128,51,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.116435557,52,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.128252696,53,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.147783989,54,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.129894497,55,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.125721033,56,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.151033076,57,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.147216914,58,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.10922246,59,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.141427952,60,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.137557445,61,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.133158045,62,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.125086575,63,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.129779782,64,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.127636379,65,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.134184091,66,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140036928,67,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.159775708,68,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.147071901,69,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.135621485,70,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.120097285,71,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.106957458,72,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.130940509,73,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.10648558,74,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.131702112,75,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140044517,76,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.139840631,77,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.137983252,78,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.122156702,79,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.151327068,80,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.143202608,81,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138479306,82,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.149866039,83,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.139219164,84,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.152952323,85,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.135788355,86,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.139436532,87,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.104592653,88,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.163397456,89,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140409027,90,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.137896505,91,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.142815549,92,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.125555972,93,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.121608605,94,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.132523245,95,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.136785842,96,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.119058574,97,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.133577429,98,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.122341345,99,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.13441414,100,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.110687175,101,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.116290326,102,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138001461,103,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.124478762,104,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.163983351,105,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.120992714,106,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.147779957,107,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.141901134,108,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140722236,109,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.123729433,110,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.117306514,111,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.132257399,112,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.121194563,113,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.132655266,114,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.155413303,115,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.139913927,116,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.120230679,117,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.130487268,118,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.140842663,119,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.16824349,120,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.138359707,121,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.133793807,122,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.136558499,123,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.113946291,124,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.152160206,125,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.119063067,126,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.130473027,127,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.155034544,128,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.146059618,129,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.109949071,130,176Yb_Dystrophin,C02,176Yb_Dystrophin
0.177191323,1,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.019140159,2,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.052273144,3,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.076953208,4,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.071149322,5,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.059907436,6,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.086461973,7,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.049118118,8,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.0539832,9,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.057990955,10,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.04466564,11,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063508834,12,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.074346107,13,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.060567175,14,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.043987691,15,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.056686641,16,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.064377628,17,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058576714,18,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.082062449,19,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.054952921,20,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.067939524,21,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.071661102,22,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.045199438,23,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063943998,24,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.150957926,25,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.075270309,26,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.0525682,27,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.053108837,28,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.088488541,29,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.068285092,30,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.069639783,31,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.055757716,32,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.098930352,33,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.06813824,34,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.061251528,35,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.052526704,36,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.096668596,37,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.047389459,38,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.062727245,39,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.059625711,40,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.057268377,41,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.049601112,42,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.080195843,43,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.066936819,44,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.0573604,45,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.068608254,46,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.047492841,47,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.065211696,48,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.051291154,49,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.056415974,50,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.073626084,51,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058979701,52,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.065557464,53,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.060098141,54,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058764324,55,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.056597534,56,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.082070624,57,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.062221983,58,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058927451,59,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.080904771,60,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.05665406,61,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.079212008,62,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.053933271,63,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.072023155,64,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.070323435,65,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.07107832,66,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.050076058,67,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.061908186,68,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.098197025,69,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.08693359,70,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.07066698,71,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063482533,72,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.068502224,73,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.050655183,74,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.05867519,75,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.067062399,76,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.067698537,77,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.043224485,78,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.064105588,79,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058975484,80,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.078140118,81,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.054179319,82,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.057814698,83,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.057546434,84,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.090643596,85,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.062699563,86,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.062638317,87,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.112126031,88,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.062360377,89,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.06969472,90,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.084017138,91,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063427309,92,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.056463135,93,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.047692241,94,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.068709026,95,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063049471,96,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.040045651,97,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.080101313,98,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.068959554,99,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.073564566,100,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.078593968,101,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.06228627,102,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.084482074,103,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.073997574,104,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.047012387,105,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.099522155,106,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.063884831,107,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.072205249,108,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.053071458,109,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.074211694,110,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.061497493,111,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058263701,112,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.061396418,113,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.04877059,114,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058398753,115,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.050387359,116,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.051940332,117,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.065000019,118,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.06952761,119,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.07958193,120,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.059485072,121,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.056927523,122,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.050014121,123,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.050831683,124,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.06360681,125,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.058564596,126,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.046086437,127,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.077717696,128,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.048833984,129,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.046082836,130,191Ir_191Ir-DNA1,C02,191Ir_191Ir-DNA1
0.218764455,1,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.046148136,2,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.077473519,3,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.095322702,4,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.1053008,5,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.119495286,6,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.143445888,7,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.060661484,8,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.071314118,9,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.085687378,10,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.072250107,11,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.093576312,12,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.109071209,13,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.092021271,14,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.056829156,15,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.08711738,16,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.098534175,17,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.098847336,18,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.126260361,19,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.083311542,20,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.105556258,21,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.098956708,22,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.068314078,23,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.099274576,24,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.185142783,25,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.109176941,26,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.074386186,27,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.072811812,28,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.114010093,29,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.106783401,30,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.099840219,31,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.079395938,32,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.139908233,33,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.100681864,34,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.084563383,35,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.080542136,36,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.152719186,37,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.073303124,38,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.112157041,39,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.094466732,40,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.087280708,41,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.062197009,42,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.115633517,43,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.099709092,44,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.092943678,45,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.104402377,46,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.064947721,47,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.118535418,48,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.074227009,49,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.089398716,50,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.103414438,51,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.081380212,52,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.080351784,53,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.091350345,54,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.100892678,55,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.079278297,56,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.122081902,57,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.087313341,58,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.076597712,59,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.119060239,60,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.082077367,61,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
0.112193705,62,193Ir_193Ir-DNA2,C02,193Ir_193Ir-DNA2
